adjective,posneg,panasnum,images,key,corrAnsw,condFile,condFileIm,cueFile,cueFileIm,recogFile,recogFileIm,cues,stimulus,CORRanswer,trialtype,valArous,block,StimulusType,ValArous,image,Panas_routine.thisRepN,Panas_routine.thisTrialN,Panas_routine.thisN,Panas_routine.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,skip_routine.thisRepN,skip_routine.thisTrialN,skip_routine.thisN,skip_routine.thisIndex,illustration_loop.thisRepN,illustration_loop.thisTrialN,illustration_loop.thisN,illustration_loop.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,Group.thisRepN,Group.thisTrialN,Group.thisN,Group.thisIndex,loop_cues.thisRepN,loop_cues.thisTrialN,loop_cues.thisN,loop_cues.thisIndex,loop_cues2.thisRepN,loop_cues2.thisTrialN,loop_cues2.thisN,loop_cues2.thisIndex,instruction_wordfirst.thisRepN,instruction_wordfirst.thisTrialN,instruction_wordfirst.thisN,instruction_wordfirst.thisIndex,instruction_image_first.thisRepN,instruction_image_first.thisTrialN,instruction_image_first.thisN,instruction_image_first.thisIndex,PM_task_loop.thisRepN,PM_task_loop.thisTrialN,PM_task_loop.thisN,PM_task_loop.thisIndex,recog_task_loop.thisRepN,recog_task_loop.thisTrialN,recog_task_loop.thisN,recog_task_loop.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,finalLoop.thisRepN,finalLoop.thisTrialN,finalLoop.thisN,finalLoop.thisIndex,rating.response,rating.rt,key_resp_6.keys,key_resp_6.rt,key_resp_6.corr,key_resp_6.rtFirst,key_resp_4.keys,key_resp_4.rt,key_resp_7.keys,key_resp_7.rt,key_resp_PM.keys,key_resp_PM.corr,key_resp_PM.rt,key_resp_PM.lenient,key_resp_18.keys,key_resp_18.corr,key_resp_18.rt,participant,Group,session,date,expName,psychopyVersion,frameRate,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1460.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/3103.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1460.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8090.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/3302.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2650.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/3302.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2151.jpg,h,4,PosL1,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,None,0,[],0,,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2222.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8185.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1303.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8185.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9911.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2688.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8496.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/5833.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8496.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2341.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9909.jpg,h,5,NegH1,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,None,0,[],0,,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9001.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9832.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9001.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2750.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8480.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/7830.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8480.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2309.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8192.jpg,h,6,NeuH1,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,None,0,[],0,,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9265.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1101.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9265.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9832.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/5833.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9904.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8501.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9904.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2301.jpg,h,2,NegL1,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,None,0,[],0,,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1600.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1303.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1600.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/6200.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1321.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/6200.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2456.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9400.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/7380.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8192.jpg,h,6,NeuH1,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,None,0,[],0,,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/7380.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2341.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/3103.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/6213.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/1321.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/6213.jpg,d,1,Hit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2456.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/9911.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/8034.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
,,,,,,PM_list_1.xlsx,PM_images_list_1.xlsx,cue words.xlsx,cue images.xlsx,recog_task.xlsx,recog_task_images1.xlsx,,Pictures/2410.jpg,l,0,NoHit,1,Images,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,None,0,[],[],,,,,B,1,2019_Jul_01_1949,PM,3.0.6,60.05889923911877,
